ConstituentID,Nationality
354395,American
354396,American
354397,American
354398,American
354399,American
354400,American
354401,Canadian
354402,American
354403,American
354404,American
354405,American
354406,American
354407,American
354408,American
354409,American
354410,American
354411,American
354412,American
354413,American
354414,American
354415,American
354416,American
